,counts.CD8T,counts.CD4T,counts.NK,counts.Bcell,counts.Mono,counts.Neu
GSM1051921_5730504014_R01C02,0.0147609466215338,0.0264630450197954,2.82360297974783e-19,0.0174361327374874,0.0267409217069997,0.9056792759365949
GSM1051922_5730504014_R02C02,0.0524329024424837,0.110470568190368,0.0486032877570202,0.0415043678681309,0.0700130684485943,0.670452775553881
GSM1051923_5730504014_R03C02,0.0880361588917144,0.130427799927762,0.10982864051718101,0.0474214150371352,0.0675291816102672,0.545064239491005
GSM1051924_5730504014_R05C02,0.0390192975946296,0.13423792843464502,0.117782398070486,0.027787537041245,0.0397116464080626,0.641540805468391
GSM1051925_5730504014_R06C02,0.11921848753832001,0.0976816143763386,0.00329582482100642,0.0738166950029897,0.0651085914979342,0.636419378306952
GSM1051926_5730504015_R01C01,0.106907018541027,0.0862696370695016,0.115952809940187,0.0570634952555074,0.0659315078144807,0.576831883031022
GSM1051927_5730504015_R02C01,0.234138839674142,0.10259140973366801,0.13865524738620003,0.0678065309732321,0.0092694855186782,0.44754032885762296
GSM1051928_5730504015_R03C01,0.16372155357663098,0.267033384753067,0.145539682159638,0.0394672280912264,0.0267265061917474,0.351241297205958
GSM1051929_5730504015_R04C01,0.11057219428087199,0.1441937214032,0.127157185358938,0.0401455513142424,0.0585506289844581,0.518937726434722
GSM1051930_5730504015_R05C01,-3.14626270829536e-18,-6.0327061866894795e-18,-1.52229192190544e-18,-1.5409107463641399e-19,0.0282668858636252,0.9717784698959279
GSM1051931_5730504015_R05C02,0.0873894781120111,0.0844756489362802,0.0349764593667263,0.0252859933090119,0.0530041488760072,0.7181455184017479
GSM1051932_5730504015_R06C02,0.055739889884217,0.0705308202588493,0.00866754454258785,0.0287851838850265,0.065027422774924,0.771602473098005
GSM1051933_5730504031_R01C01,0.0442474225792056,0.0439728188235242,3.65199894396616e-19,0.00876295106721178,0.0549377640731922,0.8446490873604201
GSM1051934_5730504031_R04C01,0.0881016964111089,0.049820918697008,0.0873935443027564,0.0167360812493642,0.104741145497892,0.660616531000984
GSM1051935_5730504031_R06C01,0.0317753010050249,0.0635905553739197,0.0337422777114258,0.024544600447729003,0.0591275867759341,0.791248034203365
GSM1051936_5730504031_R01C02,0.0427187561484398,0.0815026877790738,0.0496496648660521,0.0533896505484197,0.029654218058932005,0.742907332092052
GSM1051937_5730504031_R04C02,0.0435947428700928,0.05425415622736599,7.030939857917739e-19,0.0432031359353269,0.0531014791860188,0.800721827419478
GSM1051938_5730504031_R05C02,0.0336467032345786,0.089393060453909,0.0636866046396099,0.023226649122087998,0.0608642723728108,0.7282523910415379
GSM1051939_5730504060_R01C01,0.0381470048935875,0.0219292976877548,0.0213691848414373,9.610833994277929e-19,0.0878377981628482,0.8278329908981441
GSM1051940_5730504060_R02C01,0.0668389267852668,0.0504796739949157,0.0683443898539754,0.07089343981047799,0.0684340232006588,0.678709198988364
GSM1051941_5730504060_R03C01,0.0590234324278217,0.099542473619649,0.0185338688612014,0.0498806519505502,0.09545683309650199,0.68688902036533
GSM1051942_5730504060_R05C01,0.0382106867197519,0.0473600115099706,0.0138979680848912,0.0331171588470574,0.0676800658401866,0.8057774472621341
GSM1051943_5730504060_R06C01,0.0796544814862882,0.0984154960519824,0.0678509532959955,0.0373586244600879,0.0622295094019153,0.668929555506872
GSM1051944_5730504060_R02C02,0.0641042553908056,0.0932200049446992,0.0179470790817869,0.0206153530322822,0.0885090856213648,0.722308088302003
GSM1051945_5730504060_R03C02,0.060445644607474,0.0598388198806488,-2.36249039619462e-21,0.0474902446544728,0.0582112506353192,0.7782312871203771
GSM1051946_5730504060_R04C02,0.0536916635213053,0.0790098960814472,9.440132713389558e-19,0.0285472840167848,0.0526201567913662,0.7972854403713101
GSM1051947_5730504060_R05C02,0.0479068138700337,0.18486418845518499,0.0248427153743889,0.0694283634459766,0.0404983371752558,0.6465701444092491
GSM1051948_5730504060_R06C02,0.0254965134105426,0.0531944020543698,0.0234926012052402,0.0207114363390176,0.11959263898887901,0.7593969081503309
GSM1051949_5765205058_R01C01,0.0792235514000091,0.0870677374030118,0.0889705649113676,0.0215655816031976,0.0857221332067764,0.64379905679746
GSM1051950_5765205058_R02C01,0.0909230780266911,0.261093971630673,0.0054685158349941105,0.0222904000641017,0.0296435139113519,0.5962416921987309
GSM1051951_5765205058_R04C01,0.177759485011161,0.0956028657542972,0.146890600294965,0.0436330459491704,0.11099857379470698,0.467321882835148
GSM1051952_5765205058_R05C01,0.0364084778243369,0.22241133294773496,0.0190383235870007,0.0492620912691967,0.030542903174987004,0.645569005615668
GSM1051953_5765205058_R06C01,0.0779866105975595,0.0986102352050813,0.195925631399463,0.0407448872194124,0.0484876607898942,0.538528130536216
GSM1051954_5765205058_R01C02,0.0883863875183552,0.17638557513782002,0.04842002501271,0.045881290346699,0.0595958986810696,0.576740457466865
GSM1051955_5765205058_R02C02,0.0846048189614468,0.184476046102864,0.0670144615227236,0.0682438071317966,0.027200469547067996,0.566487624910824
GSM1051956_5765205058_R03C02,0.0173390764637809,0.0917195260898659,0.0366060953104879,0.0292264530645021,0.0410516518242795,0.775727532012503
GSM1051957_5765205058_R05C02,0.0096608160450285,0.15753557685908098,0.0323402062660076,0.0359414242641201,0.0942541400062259,0.667383887544481
GSM1051958_5765205058_R06C02,0.128618178885861,0.0783237141795467,0.137181200746967,0.0689308128186596,0.0680149242333609,0.528857350220083
GSM1051959_5765205059_R02C01,-9.47660210189364e-19,0.127634404395922,0.0157663439296879,0.0333368442724508,0.10541394361066699,0.722646336224232
GSM1051960_5765205059_R03C01,-6.09292956550747e-19,0.0866008001627763,0.016255368148311,0.0172820505884157,0.11668611910138499,0.7601738289131971
GSM1051961_5765205059_R04C01,0.10293328390604099,0.0775409498979161,0.00401669371901418,0.0397772637039249,0.046697419405553005,0.723984120341785
GSM1051962_5765205059_R05C01,0.0402159727955931,0.152058422825358,0.0508787954548356,0.0997321035212603,0.061226565541458,0.598924369068824
GSM1051963_5765205059_R06C01,0.0846997857120191,0.255490497832883,0.0856778264600271,0.0723558471144639,0.0833904785033387,0.418587582346048
GSM1051964_5765205059_R01C02,0.0305084121042333,0.17606393812236,0.0486999526910424,0.0505315077387925,0.0897250885582263,0.6002467599977479
GSM1051965_5765205059_R02C02,6.37002910790989e-19,0.0273809481169575,-4.19054227630393e-20,0.0207483158510297,0.0372151413409185,0.911507629532851
GSM1051966_5765205059_R04C02,0.0305401777589475,0.12931176131254302,0.10480863713709401,0.0524979399761046,0.0732100323992088,0.6038894547425071
GSM1051967_5765205059_R05C02,0.0199439661011875,0.126681122158794,0.0820747529143394,0.0248824720191934,0.10665362577034,0.6409313382527729
GSM1051968_5765205059_R06C02,0.050439861582680996,0.181077079088935,0.0413572492166647,0.0550677478334912,0.0490966867063745,0.6144663885652729
GSM1051969_5771710004_R02C01,0.0777181419222786,0.152673243765149,0.0685157968963986,0.034316220006185,0.0413303039607761,0.626686769273586
GSM1051970_5771710004_R03C01,0.0271922938363595,0.0574964946724005,0.0728702695162417,0.0331602397531306,0.0519224843222736,0.7610614485485471
GSM1051971_5771710004_R05C01,0.0419239201320504,0.171705118090847,0.045923514216229006,0.0611298078263994,0.0559615887131086,0.622627534429125
GSM1051972_5771710004_R06C01,0.0910067894215975,0.19495140445791898,0.0407422131790752,0.0525749895389669,0.031646483987668,0.596525413404199
GSM1051973_5771710004_R02C02,0.11055969048596,0.164996194248263,0.015769848500164,0.0683241835804611,0.0641259172732296,0.57795137910911
GSM1051974_5771710004_R06C02,0.15083369234599,0.0932179007477615,0.232906903492917,0.0497351837883376,0.0294225649060183,0.476921702298685
GSM1051975_5771710029_R01C01,0.0428361845439604,0.0432076601312643,0.07541013971144099,0.0223348389064881,0.0410109172621145,0.779226984023032
GSM1051976_5771710029_R02C01,0.023235730489334,0.0503181196423012,-4.2381920024292894e-19,0.0329071460031982,0.0568528641532209,0.828463648863309
GSM1051977_5771710029_R04C01,0.0197007103960597,0.10275851821293701,0.0641396414312532,0.0469597406036689,0.0591669851962805,0.703552775750995
GSM1051978_5771710029_R05C01,0.0377484681490082,0.0164109236079514,0.0874820884833364,0.052346100926047,0.0759511298874987,0.7379382337058091
GSM1051979_5771710029_R03C02,0.0557728816986633,0.14782241650145,0.0931285329238026,0.0241334029573614,0.0501685702425829,0.629605700230414
GSM1051980_5771710029_R05C02,0.0293572970453917,0.0159328719586583,0.119009031322238,0.0151530077379518,0.0492154255026428,0.7695528795797171
GSM1051981_5771710029_R06C02,0.0569881474137744,0.128589942363445,0.0864881345529894,0.0194655676073274,0.040653476357907004,0.668422569677073
GSM1051982_5771710030_R01C01,0.0637562170795734,0.0984193358670154,2.61933472607783e-20,0.0375937160664014,0.051468405573503004,0.7559337900542159
GSM1051983_5771710030_R03C01,0.0219514597542916,0.043613449141547994,0.0395796292403062,0.0139978855703602,0.0638289696613183,0.8132224593763441
GSM1051984_5771710030_R04C01,0.0546637211783753,0.0603974160853373,0.0492240178825209,0.0184350645729569,0.0624646669838905,0.7593146107122241
GSM1051985_5771710030_R05C01,0.0462100574364515,0.0764680851710156,0.0364079966198208,0.0250448918180964,0.10480019543515799,0.711378889051888
GSM1051986_5771710030_R06C01,0.136573054053348,0.0963191192129048,0.0674828412173158,0.0936621258327498,0.0436547264285636,0.5677817868433399
GSM1051987_5771710030_R01C02,0.0938944548818921,0.154358093814931,0.0983840066372658,0.0506140579428491,0.0881874567427768,0.526451603723747
GSM1051988_5771710030_R02C02,0.0970535985911176,0.139572459008582,1.8362869144989698e-19,0.0617477410338066,0.0541643566752793,0.640059377194201
GSM1051989_5771710030_R03C02,-4.1951516709828394e-19,-3.82678237485326e-18,-1.2122024761372998e-19,-9.41938422063777e-22,0.0945994954820499,0.8932541600297751
GSM1051990_5771710030_R04C02,-3.50289519389262e-20,0.147362977889587,0.0656035529485553,0.0127850423972873,0.0394064872869274,0.727135282646091
GSM1051991_5771710030_R06C02,0.0558798832011854,0.0624894666653495,9.15050598186558e-20,0.0494665069962362,0.0377997761816157,0.795467972644854
GSM1051992_5771710048_R02C01,0.07554479033662,0.0887977214917458,0.0603911270243288,0.121506930327806,0.0564424803736223,0.589209548204713
GSM1051993_5771710048_R04C01,0.0584392225611855,0.17307216990322596,0.0295403409767904,0.0360601552995238,0.05932480650223599,0.6435619087648691
GSM1051994_5771710048_R05C01,0.02107928136817,0.0307140094222387,1.86030898795138e-19,0.0341129488097221,0.0838334131932366,0.8407526526735151
GSM1051995_5771710048_R06C01,0.0570179387507531,0.13229555507918597,0.0847625167558128,0.0643590886209107,0.0484894976718263,0.6103345454490721
GSM1051996_5771710048_R05C02,-4.4597969841905397e-20,1.4041692038102298e-20,0.00685209938211981,0.0138159827808076,0.0484670833687704,0.930801688991235
GSM1051997_5771710048_R06C02,0.0691823277779286,0.12596381432456802,0.0664777351386407,0.0490560347110728,0.0363741896877913,0.6590542351416651
GSM1051998_5771710058_R01C01,0.0846425000621465,0.05867055456613201,0.0858239167735068,0.0321481202808814,0.0656494246043697,0.685335656624039
GSM1051999_5771710058_R02C01,0.0120567357176938,0.0610464827312996,0.035515992811879,0.0203283840682174,0.0864781599146414,0.776930945175994
GSM1052000_5771710058_R04C01,-1.04905008780936e-18,-4.9909404899494395e-18,-2.9099605862062e-19,0.025380367141474,0.0234912492730846,0.9537888518969392
GSM1052001_5771710058_R05C01,0.0543231201625072,0.0548549296803055,0.102588384961426,0.0212829257503873,0.0875158051500808,0.6740295270290669
GSM1052002_5771710058_R05C02,-1.0861224532100799e-18,2.0656445329041898e-19,-9.52225328997335e-19,0.0126169174999099,0.022991886672929,0.962874550086173
GSM1052003_5771710058_R06C02,0.0313948479109217,5.09180494310518e-22,0.00815514534979295,0.0214072225727146,0.0471013520173831,0.8840313797253381
GSM1052004_5771710059_R02C01,0.0529796674502108,0.150568570385065,0.0594480815100786,0.0374949103879864,0.0517642567325396,0.6384264938145401
GSM1052005_5771710059_R03C01,0.0133531865663291,0.0764103888040443,1.02513543533541e-20,0.0259236043865755,0.101111830466806,0.78597866997457
GSM1052006_5771710059_R05C01,0.0857395657674918,0.0423394625171371,0.0793740610890731,0.0021245219633962103,0.12174189563093901,0.6588765674076371
GSM1052007_5771710059_R01C02,0.0185156551818404,0.142721490124066,0.009183725734947391,0.048959088964652994,0.0635041146863774,0.714086015314302
GSM1052008_5771710059_R02C02,0.0856039319405221,0.12265014493406402,0.0150827402048525,0.0552360882270201,0.0580586770760061,0.644657525794238
GSM1052009_5771710059_R05C02,0.0313437469011876,0.135759874235784,0.0300484421188606,0.0379225701931542,0.0881676087259592,0.668023412496065
GSM1052010_5771710059_R06C02,0.0638876540368137,0.16131301213607,9.553300981422939e-20,0.0797215838018141,0.117182722894084,0.5654784671079219
GSM1052011_5730053006_R03C01,0.107495989214394,0.054359157600750004,0.0400023046557652,0.0421079613805869,0.0758869873094817,0.71515943509032
GSM1052012_5730053006_R06C01,0.11475951893722698,0.10264359585123599,0.0385197332257028,0.0745541457360431,0.0708644298654111,0.639588681077441
GSM1052013_5730053006_R01C02,0.15488354738233098,0.0971622181219454,0.0183142748812826,0.0771504857967881,0.0544384000297247,0.62231835913076
GSM1052014_5730053006_R02C02,0.0839765687863017,0.0479763865620426,0.0540398648133962,0.0493410139525749,0.0392642556791088,0.7466706948930321
GSM1052015_5730053006_R03C02,0.0232192423700922,0.127822280712368,0.11194287118806301,0.0655450219389976,0.0249649374210873,0.6601273085243411
GSM1052016_5730053006_R04C02,0.103606053054143,0.211371750066649,0.0600774889448841,0.0990849367959889,0.0486681869553918,0.513639035334088
GSM1052017_5730053006_R05C02,0.127069734890647,0.181819758527802,0.0461790800634744,0.11177447689391899,0.0746684136750185,0.493249093278111
GSM1052018_5730053006_R06C02,0.0991640773831617,0.140446991350001,0.0539491696205765,0.0978515566933348,0.10296654558522803,0.540522599248496
GSM1052019_5730053010_R01C01,0.153867680997459,0.0708638242527359,0.0060531234245468,0.0455949580673187,0.0780736364715123,0.673320485831828
GSM1052020_5730053010_R02C01,0.191410463381922,0.144948683085548,0.102065988298402,0.130120908851133,0.0353824759354277,0.43326215395495205
GSM1052021_5730053010_R03C01,0.0962090632264642,0.16791041236446,0.0262352408833539,0.0754843092123795,0.0892638004832849,0.572825022034179
GSM1052022_5730053010_R04C01,0.0967582583589682,0.167543723009591,0.0151407261755158,0.10773282036107301,0.0744864019986776,0.5668561081255911
GSM1052023_5730053010_R06C01,0.0501924009568813,0.154158555094629,0.100934528165246,0.0808967265603314,0.0673398556767073,0.5754561058006489
GSM1052024_5730053010_R01C02,0.11354869632365301,0.11931897068227601,0.0233802098851796,0.0440687232142529,0.0872160182341603,0.639421802174056
GSM1052025_5730053010_R02C02,0.0797069790493666,0.0545227604266838,0.0885724867541203,0.0208588592899824,0.0670176128110503,0.7089970003189591
GSM1052026_5730053010_R05C02,0.0498729502404769,0.131938894443012,0.0135876184537034,0.0690209766504346,0.0620013895918587,0.6953784058696469
GSM1052027_5730053010_R06C02,0.0906618554026042,0.0503375736726929,0.0373046954134876,0.05010407330149,0.0461041346612019,0.7575633523673041
GSM1052028_5730053011_R01C01,0.13001674699184002,0.0982450415191182,0.0205727776274368,0.096970540203695,0.0897832128447421,0.594176264285691
GSM1052029_5730053011_R02C01,0.107966878276446,0.0518466619965876,0.0312937911058299,0.0572033140544795,0.0452435904132687,0.7366884500208319
GSM1052030_5730053011_R04C01,0.0411723030181533,0.141165627270561,-1.28677283469289e-19,0.0884487462639799,0.0447578185690998,0.7161722176834381
GSM1052031_5730053011_R05C01,0.109577991750754,0.0756159319577549,0.0367981371285986,0.0462164599566827,0.0469640598014823,0.7053520023517958
GSM1052032_5730053011_R06C01,0.14883951786027,0.13189319351799303,0.0604012218054446,0.10354814430131698,0.0339851166958546,0.5597821920442579
GSM1052033_5730053011_R01C02,0.0591888183541444,0.0648768384026843,-1.7040904350498598e-19,0.0685140545350828,0.056392588685973,0.7722589073916891
GSM1052034_5730053011_R03C02,0.157437931806416,0.13025654649272,0.109563716513282,0.0406278066344352,0.0844807260064376,0.500837883206229
GSM1052035_5730053011_R04C02,0.14846504214802803,0.184045573554,0.0384457359910867,0.0884111195330754,0.0416930013711477,0.524681577170304
GSM1052036_5730053011_R05C02,0.135730140863483,0.139893870856605,0.0793639937737701,0.0866313849859591,0.0500387149828248,0.545602591738703
GSM1052037_5730053011_R06C02,0.23490096239,0.0388283300549689,0.127314700957092,0.09617745669121198,0.0821777120909417,0.467104522882286
GSM1052038_5730053027_R01C01,0.24723478522784698,0.12647368919255902,0.10213539236252198,0.0842576089165733,0.0571022895240129,0.41587643015507897
GSM1052039_5730053027_R02C01,0.10515170522480499,0.19403650376134302,0.0298214544103175,0.129210934173595,0.0832943178228075,0.4848944294549
GSM1052040_5730053027_R03C01,0.0335413438333311,0.11128874687728399,0.10626052844981501,0.0788016726664243,0.0810608168264852,0.614241330920192
GSM1052041_5730053027_R04C01,0.0256273400082111,0.0715524171727468,7.76343957976894e-20,0.0576551840464711,0.0498415466151148,0.8139946812702241
GSM1052042_5730053027_R05C01,0.18718116083434197,0.10335594638449302,-1.3981330373063699e-19,0.046906126582317,0.0751507970259051,0.618252579130211
GSM1052043_5730053027_R01C02,0.0621519608025137,0.0470522356234587,0.0197413931008644,0.0545712461427605,0.0716730887294677,0.776495317862417
GSM1052044_5730053027_R02C02,0.11287915841170801,0.0210580607102249,-9.426238874055509e-19,0.0609913466568488,0.0684306818415004,0.772090656267756
GSM1052045_5730053027_R05C02,0.0817479179601964,0.0937257003621532,0.00171662187514827,0.0469807915200834,0.0543356501042798,0.744108993827644
GSM1052046_5730053027_R06C02,0.11668674678804598,0.0643614319970429,0.0501916345959212,0.07462242688930901,0.0748951206820946,0.6388731647117869
GSM1052047_5730053037_R01C01,0.0985056022694272,0.165652760664423,0.11904569465543902,0.10602838608133,0.0542635762565105,0.4801357028732561
GSM1052048_5730053037_R04C01,0.0895034725781996,0.21070102018039602,0.0322123307389859,0.0891358185694268,0.0483999390966733,0.557278998640921
GSM1052049_5730053037_R06C01,0.16615073084221801,0.0428599231308618,0.0863337260501577,0.0892420706611987,0.12048973655619699,0.533910091987895
GSM1052050_5730053037_R01C02,0.102426570749359,0.143143452014643,0.037982025318502,0.0625915504660577,0.0437120432807197,0.6338776907417271
GSM1052051_5730053037_R02C02,0.0453326167495356,0.12234256215815802,0.0954136179219752,0.109114529463834,0.0381981293879997,0.6159079554473941
GSM1052052_5730053037_R03C02,0.115210860484946,0.054986821695577996,0.0844193065222433,0.0754538878823904,0.064495347631114,0.6490807105119549
GSM1052053_5730053037_R04C02,0.10564593699411301,0.0656230941636103,-1.31473506757401e-18,0.0622637179308503,0.0887382805951046,0.7162145901228909
GSM1052054_5730053037_R05C02,0.119407986779755,0.161649730179135,0.0244033628428215,0.0955595061453863,0.0516492148129583,0.581609872018917
GSM1052055_5730053038_R01C01,0.11298767037795,0.0625605125050321,0.00186086087356168,0.0658646917373917,0.0712848481641315,0.718238831259015
GSM1052056_5730053038_R02C01,0.123728624897101,0.17659715919824698,-7.91273575660724e-19,0.0885663367082176,0.0407513263164766,0.6126345855138859
GSM1052057_5730053038_R04C01,0.128948551263162,0.0616028656220715,0.0659256035571324,0.0507900588011317,0.0569525850325482,0.676353726235106
GSM1052058_5730053038_R05C01,0.0952849214807646,0.00908512840339635,0.0150093580021599,0.0444807149332814,0.0403604681902531,0.8049707976368891
GSM1052059_5730053038_R01C02,0.17685075040257997,0.130963657840615,0.0105513839412493,0.0559249951138361,0.0757908981905627,0.5767586429836999
GSM1052060_5730053038_R03C02,0.17213898074948697,0.0816655855453045,0.0521291401462901,0.0508530725139283,0.0549929522568721,0.6099872781431229
GSM1052061_5730053038_R05C02,0.116292627008224,0.0666361535746897,0.0276858986934466,0.0747791795034923,0.147749298782267,0.587556116892109
GSM1052062_5730053038_R06C02,0.102113991889643,0.148833191446361,0.0994113272292104,0.0630668810045449,0.0573152152946241,0.546528739361252
GSM1052063_5730053047_R01C01,0.044133558310885,0.0854215382746784,0.0466303899236807,0.10756002837036199,0.10455601157776,0.6397690904811729
GSM1052064_5730053047_R02C01,0.0823773298554531,0.0595388068094006,0.0322867098013632,0.0509712854441095,0.0400644788481947,0.749880616894563
GSM1052065_5730053047_R05C01,0.10278910727746401,0.0912184691322765,0.13902576701792702,0.06291030849193799,0.0639348841533803,0.5786826432169839
GSM1052066_5730053047_R06C01,0.20122796870882395,0.0415507807315614,0.145499860711259,0.0699082282426386,0.0878668727559656,0.48220234696798103
GSM1052067_5730053047_R01C02,0.139399714042966,0.0255449036178428,0.0616055883698922,0.0823110686206227,0.0494708480011118,0.6760026485833339
GSM1052068_5730053047_R02C02,0.0423541826442556,0.0781677840988537,-1.48106625152229e-19,0.0568471887512076,0.0582034396630155,0.794078727942417
GSM1052069_5730053047_R04C02,0.0690653653685879,0.163237041479931,0.0276577173448643,0.0461192406548077,0.123560168844348,0.5945228059920339
GSM1052070_5730053047_R05C02,0.0937501450507786,0.0839276796793673,1.56684454062584e-19,0.0747044460311065,0.0774086035527844,0.69374320320784
GSM1052071_5730053055_R01C01,0.0818589965583145,0.10999581320552601,-3.10637668324522e-19,0.047744084888308,0.0617659583775422,0.719069194919424
GSM1052072_5730053055_R04C01,0.170255295388591,0.0963434877390849,0.110947617434298,0.0963445111508917,0.0533094557259059,0.510012284516324
GSM1052073_5730053055_R02C02,0.107664543954198,0.0584660523774566,0.0981609775332379,0.0518549900608977,0.0811690546242251,0.631033416156869
GSM1052074_5730053055_R03C02,0.0658379258924687,0.0803071539339288,0.0389697495198758,0.0504082649329202,0.0619064583792182,0.728448007135809
GSM1052075_5730053055_R04C02,0.0973027852235785,0.0964135761908138,-3.0108951366955895e-20,0.0639729659931618,0.0850416472238177,0.677020854365113
GSM1052076_5730053055_R05C02,0.0858846090901146,0.0815577017270719,-3.94919126501552e-19,0.0510618652179931,0.0344885473540658,0.75786205989454
GSM1052077_5730192007_R01C01,0.0623619673928592,0.0955793529368381,0.0447733776213288,0.0642240466074452,0.0296259938976216,0.7049284133515121
GSM1052078_5730192007_R02C01,0.10764908252348401,0.106951538899449,0.0183806070798307,0.0110418237365514,0.0519839946331985,0.698559881081975
GSM1052079_5730192007_R04C01,0.036867578744661005,0.11802521915902499,0.0290154921888711,0.0540827000891443,0.0605510594404156,0.6967182516470289
GSM1052080_5730192007_R06C01,0.0610825017278151,0.135251943672929,2.2044253967897895e-19,0.026546342016642,0.0589844600234934,0.721110807819822
GSM1052081_5730192007_R01C02,0.0306447110112248,0.0276122989007626,0.0867477375535744,0.0278335484545874,0.0541501365944329,0.772569268535333
GSM1052082_5730192007_R02C02,0.062623918901199,0.234281698680518,0.054858512910712004,0.11361393209168101,0.0622876758242038,0.45642112584745503
GSM1052083_5730192007_R04C02,0.10822299185052,0.0553521558649409,0.10132446420101499,0.0169092172174764,0.077248021541436,0.632799063235427
GSM1052084_5730192034_R01C01,0.067617584740672,0.0408746585572356,0.0884090799439409,0.025229387432297995,0.0347209982682199,0.7427004997214499
GSM1052085_5730192034_R03C01,1.2175702657021899e-18,0.0741204089296785,0.0470625479500746,0.026804575769117996,0.0550946413960021,0.7862792280008459
GSM1052086_5730192034_R04C01,0.00820240114490273,0.0739385494956597,0.00186775401404042,0.028901702335405,0.0992254187516439,0.785018120621408
GSM1052087_5730192034_R05C01,0.145580703612436,0.113714909742426,0.0571912171405143,0.0535465347762932,0.0392980504019724,0.591653846548025
GSM1052088_5730192034_R02C02,0.0726189128479624,0.22373794640942302,0.03752744625250701,0.0537872111580654,0.0249181731690376,0.5794836337901059
GSM1052089_5730192034_R04C02,0.0641285296484638,0.142136151019694,0.0235589651560815,0.0433309173981766,0.0482287895512385,0.6813229376773929
GSM1052090_5730192034_R05C02,0.023243175972395,0.129222290578627,0.0112700966408014,0.025098239820186004,0.0508130140050164,0.751161233579403
GSM1052091_5730192034_R06C02,-3.2230585227879903e-20,0.27831574909284196,0.0441098131485114,0.0710701772674767,0.0488865165347085,0.547880986193838
GSM1052092_5730192035_R01C01,0.10814610136623799,0.143968482870441,0.0977086334822937,0.0430315044469467,0.0279915948701638,0.579590706192021
GSM1052093_5730192035_R03C01,0.0686203276427567,0.19724325185776004,0.120064046385351,0.0374334209401348,0.0814987591598967,0.5060345793274971
GSM1052094_5730192035_R06C01,0.0309565170239044,0.0975787768054533,0.0493032767164676,0.0708167409910708,0.0350712431139467,0.710310562580695
GSM1052095_5730192035_R03C02,-2.1031875140102197e-19,0.0874959572356232,0.0245711352560658,0.0287852625592803,0.0603762202439303,0.7996386183037841
GSM1052096_5730192035_R05C02,3.1517211808157397e-19,0.0260768465898005,0.0318290494312407,0.030336050082683995,0.0239608458870966,0.885848565073316
GSM1052097_5730192035_R06C02,0.0484675288811446,0.093434443782926,0.065208569141608,0.10639126263112898,0.0974299516874959,0.591890325267168
GSM1052098_5730192036_R01C01,0.0162246739451272,0.0995107379617815,0.0977893654602396,0.0507662773369276,0.0213253966203903,0.7153367386596149
GSM1052099_5730192036_R05C01,0.03858194778335399,0.20112565954256895,0.0845929317618837,0.10493245909226301,0.0845773826198203,0.4790436399587079
GSM1052100_5730192036_R06C01,0.0617083384298331,0.0616119908887477,0.0552592056839263,0.0417635803940152,0.112010894412342,0.6742678457518311
GSM1052101_5730192036_R01C02,0.033306398220212,0.19107519213335603,0.186057800955045,0.0697777425644937,0.0202828255684777,0.492636989440151
GSM1052102_5730192036_R02C02,0.0652361063373417,0.113496289359744,0.13212162316395298,0.0706265200935968,0.0240561743519703,0.5924337445823461
GSM1052103_5730192036_R03C02,0.0312028556945883,0.0641460772270791,0.0433096009584749,0.0170865805900118,0.10423421814089699,0.740330468168027
GSM1052104_5730192036_R04C02,0.0699612331798111,0.146359635566129,0.0620238869570903,0.006183367445853171,0.0703063447714553,0.625836360315469
GSM1052105_5730192042_R03C01,0.135775937716409,0.106401298069068,0.0130740614801005,0.0172054202451307,0.0873610605680641,0.639994634071028
GSM1052106_5730192042_R04C01,0.0556858046592735,0.0450599795423176,0.0160407503293601,0.041126012608603,0.082337609068736,0.768512590167318
GSM1052107_5730192042_R05C01,0.0874191684049434,0.0910961960585042,0.0148173294263279,0.0448905438345756,0.0548172706653521,0.7107470267762321
GSM1052108_5730192042_R01C02,0.0451927422355385,0.0969265572394909,-1.5685230057074898e-18,0.0310189872724429,0.0493091278691031,0.7773687372028429
GSM1052109_5730192042_R02C02,0.0175894778047465,0.0892147746375095,0.0342623634989513,0.0472815026785118,0.0469915256060277,0.764163994745447
GSM1052110_5730192042_R03C02,0.0826281402887889,0.129005564228221,0.11779563538548,0.11103216891069301,0.11220573013857499,0.46884969009544997
GSM1052111_5730192042_R04C02,0.0346955391757007,0.177793735826765,0.0174091432637425,0.0390580194037776,0.0659597182435271,0.6723771724750229
GSM1052112_5730192042_R05C02,1.59236990021866e-19,0.10236677130721301,0.060807177645577005,0.0646887231854062,0.0635480513155127,0.7140806504568801
GSM1052113_5730192042_R06C02,-5.200333896750989e-19,-6.28173156795996e-20,0.0118992386790007,0.0405779819416816,0.0564554922308512,0.894037105202925
GSM1052114_5730192045_R02C01,0.0180662269507387,0.147927754217724,1.31582286213995e-18,0.0578374570114919,0.0808248261524886,0.696905761815961
GSM1052115_5730192045_R03C01,9.29495427436064e-20,-5.70986134272972e-18,0.0269819688297505,0.0267777288828945,0.05141507534616901,0.892822796758465
GSM1052116_5730192045_R05C01,0.0641684227620584,0.12763532200992098,0.044458277970520994,0.0218583471559681,0.090331997211858,0.645625337923044
GSM1052117_5730192045_R01C02,0.0210145636786151,0.0376997214022963,-7.50791257183259e-19,0.0106005693965265,0.0827544899816503,0.8481094032549921
